symbol,strike,pc,settle_date,open,high,low,close,adj_close,volume,open_interest
CLF20,83.0,C,20170321,0.0,0.89,0.89,0.89,0.89,0,160
CLF18,100.0,C,20170322,0.0,0.02,0.02,0.02,0.02,0,101
CLF18,28.0,P,20170322,0.0,0.16,0.16,0.16,0.16,0,1
CLF18,29.0,P,20170322,0.0,0.2,0.2,0.2,0.2,0,25
CLF18,29.5,P,20170322,0.0,0.23,0.23,0.23,0.23,0,1
CLF18,30.0,P,20170322,0.0,0.25,0.25,0.25,0.25,0,1
CLF18,35.0,P,20170322,0.0,0.71,0.63,0.71,0.71,1,8
CLF18,37.0,C,20170322,0.0,13.81,13.81,13.81,13.81,0,17
CLF18,37.5,P,20170322,1.1,1.1,1.08,1.08,1.08,0,0
CLF18,40.0,C,20170322,0.0,11.4,11.4,11.4,11.4,0,0
CLF18,40.0,P,20170322,1.64,1.64,1.57,1.57,1.57,0,137
CLF18,42.0,C,20170322,0.0,9.9,9.9,9.9,9.9,0,0
CLF18,42.0,P,20170322,0.0,2.06,2.06,2.06,2.06,0,900
CLF18,45.0,C,20170322,0.0,7.84,7.84,7.84,7.84,0,0
CLF18,45.0,P,20170322,0.0,2.98,2.98,2.98,2.98,0,217
CLF18,48.0,C,20170322,0.0,6.0,6.0,6.0,6.0,0,4
CLF18,48.0,P,20170322,0.0,4.12,4.12,4.12,4.12,0,7
CLF18,50.0,C,20170322,0.0,5.0,4.92,4.92,4.92,1,103
CLF18,50.0,P,20170322,5.21,5.21,5.03,5.03,5.03,0,1454
CLF18,51.0,P,20170322,0.0,5.52,5.52,5.52,5.52,0,1
CLF18,54.5,C,20170322,0.0,2.92,2.92,2.92,2.92,0,500
CLF18,55.0,C,20170322,0.0,2.74,2.74,2.74,2.74,0,104
CLF18,55.0,P,20170322,0.0,7.82,7.82,7.82,7.82,0,684
CLF18,55.5,C,20170322,0.0,2.57,2.57,2.57,2.57,0,400
CLF18,55.5,P,20170322,0.0,8.15,8.15,8.15,8.15,0,400
CLF18,56.0,C,20170322,0.0,2.41,2.41,2.41,2.41,0,150
CLF18,56.0,P,20170322,0.0,8.48,8.48,8.48,8.48,0,50
CLF18,60.0,C,20170322,0.0,1.4,1.37,1.37,1.37,0,1767
CLF18,60.0,P,20170322,0.0,11.42,11.42,11.42,11.42,0,193
CLF18,61.0,C,20170322,0.0,1.18,1.18,1.18,1.18,0,1
CLF18,65.0,C,20170322,0.0,0.65,0.65,0.65,0.65,0,630
CLF18,66.0,C,20170322,0.0,0.57,0.57,0.57,0.57,0,1
CLF18,67.0,C,20170322,0.0,0.54,0.49,0.49,0.49,2,2
CLF18,69.0,C,20170322,0.0,0.38,0.38,0.38,0.38,0,2
CLF18,70.0,C,20170322,0.0,0.33,0.33,0.33,0.33,0,84
CLF18,75.0,C,20170322,0.0,0.18,0.18,0.18,0.18,0,80
CLF18,81.0,C,20170322,0.0,0.09,0.09,0.09,0.09,0,10
CLF19,50.0,C,20170322,0.0,6.77,6.77,6.77,6.77,0,90
CLF19,50.0,P,20170322,0.0,6.81,6.81,6.81,6.81,0,90
CLF19,86.0,C,20170322,0.0,0.32,0.32,0.32,0.32,0,0
CLF19,90.0,C,20170322,0.0,0.24,0.24,0.24,0.24,0,1
CLF20,68.0,C,20170322,0.0,2.18,2.18,2.18,2.18,0,160
CLF20,83.0,C,20170322,0.0,0.85,0.85,0.85,0.85,0,160
CLF18,100.0,C,20170323,0.0,0.02,0.02,0.02,0.02,0,101
CLF18,28.0,P,20170323,0.0,0.16,0.16,0.16,0.16,0,1
CLF18,29.0,P,20170323,0.0,0.21,0.21,0.21,0.21,0,25
CLF18,29.5,P,20170323,0.0,0.24,0.24,0.24,0.24,0,1
CLF18,30.0,P,20170323,0.0,0.27,0.27,0.27,0.27,0,1
CLF18,35.0,P,20170323,0.0,0.76,0.63,0.76,0.76,0,8
CLF18,37.0,C,20170323,0.0,13.57,13.57,13.57,13.57,0,17
CLF18,37.5,P,20170323,0.0,1.15,1.1,1.15,1.15,2,2
CLF18,40.0,C,20170323,0.0,11.2,11.2,11.2,11.2,0,0
CLF18,40.0,P,20170323,0.0,1.68,1.64,1.68,1.68,2,137
CLF18,42.0,C,20170323,0.0,9.72,9.72,9.72,9.72,0,0
CLF18,42.0,P,20170323,0.0,2.18,2.18,2.18,2.18,0,900
CLF18,45.0,C,20170323,0.0,7.68,7.68,7.68,7.68,0,0
CLF18,45.0,P,20170323,0.0,3.13,3.13,3.13,3.13,0,217
CLF18,48.0,C,20170323,0.0,5.86,5.86,5.86,5.86,0,4
CLF18,48.0,P,20170323,0.0,4.29,4.29,4.29,4.29,0,7
CLF18,50.0,C,20170323,0.0,5.0,4.81,4.81,4.81,0,103
CLF18,50.0,P,20170323,0.0,5.23,5.21,5.23,5.23,5,1459
CLF18,51.0,P,20170323,0.0,5.74,5.74,5.74,5.74,0,1
CLF18,54.5,C,20170323,0.0,2.89,2.89,2.89,2.89,0,500
CLF18,55.0,C,20170323,0.0,2.71,2.71,2.71,2.71,1,105
CLF18,55.0,P,20170323,0.0,8.1,8.1,8.1,8.1,0,684
CLF18,55.5,C,20170323,0.0,2.55,2.55,2.55,2.55,0,400
CLF18,55.5,P,20170323,0.0,8.43,8.43,8.43,8.43,0,400
CLF18,56.0,C,20170323,0.0,2.39,2.39,2.39,2.39,0,150
CLF18,56.0,P,20170323,0.0,8.77,8.77,8.77,8.77,0,50
CLF18,60.0,C,20170323,1.25,1.37,1.25,1.37,1.37,0,1767
CLF18,60.0,P,20170323,0.0,11.73,11.73,11.73,11.73,0,193
CLF18,61.0,C,20170323,0.0,1.19,1.19,1.19,1.19,0,1
CLF18,65.0,C,20170323,0.0,0.66,0.66,0.66,0.66,1,630
CLF18,66.0,C,20170323,0.0,0.58,0.58,0.58,0.58,0,1
CLF18,67.0,C,20170323,0.0,0.54,0.5,0.5,0.5,0,2
CLF18,69.0,C,20170323,0.0,0.38,0.38,0.38,0.38,0,2
CLF18,70.0,C,20170323,0.0,0.34,0.34,0.34,0.34,0,84
CLF18,75.0,C,20170323,0.0,0.18,0.18,0.18,0.18,0,80
CLF18,81.0,C,20170323,0.0,0.1,0.1,0.1,0.1,0,10
CLF19,50.0,C,20170323,0.0,6.73,6.73,6.73,6.73,0,90
CLF19,50.0,P,20170323,0.0,7.0,7.0,7.0,7.0,0,90
CLF19,86.0,C,20170323,0.0,0.33,0.33,0.33,0.33,0,0
CLF19,90.0,C,20170323,0.0,0.25,0.25,0.25,0.25,0,1
CLF20,68.0,C,20170323,0.0,2.1,2.1,2.1,2.1,0,160
CLF20,83.0,C,20170323,0.0,0.86,0.86,0.86,0.86,0,160
CLF18,100.0,C,20170324,0.0,0.02,0.02,0.02,0.02,0,101
CLF18,28.0,P,20170324,0.0,0.17,0.17,0.17,0.17,0,1
CLF18,29.0,P,20170324,0.0,0.21,0.21,0.21,0.21,0,25
CLF18,29.5,P,20170324,0.0,0.24,0.24,0.24,0.24,0,1
CLF18,30.0,P,20170324,0.0,0.27,0.27,0.27,0.27,0,1
CLF18,35.0,P,20170324,0.0,0.76,0.63,0.76,0.76,0,8
CLF18,37.0,C,20170324,0.0,13.77,13.77,13.77,13.77,0,17
CLF18,37.5,P,20170324,0.0,1.16,1.1,1.16,1.16,0,2
CLF18,40.0,C,20170324,0.0,11.4,11.4,11.4,11.4,0,0
CLF18,40.0,P,20170324,1.58,1.68,1.58,1.68,1.68,0,137
CLF18,42.0,C,20170324,0.0,9.91,9.91,9.91,9.91,0,0
CLF18,42.0,P,20170324,0.0,2.18,2.18,2.18,2.18,0,900
CLF18,45.0,C,20170324,0.0,7.86,7.86,7.86,7.86,0,0
CLF18,45.0,P,20170324,0.0,3.12,3.12,3.12,3.12,0,217
CLF18,48.0,C,20170324,0.0,6.05,6.05,6.05,6.05,0,4
CLF18,48.0,P,20170324,0.0,4.29,4.29,4.29,4.29,0,7
CLF18,49.0,P,20170324,4.8,4.8,4.74,4.74,4.74,0,0
CLF18,50.0,C,20170324,0.0,5.0,4.99,4.99,4.99,0,103
CLF18,50.0,P,20170324,0.0,5.22,5.21,5.22,5.22,0,1459
CLF18,51.0,P,20170324,0.0,5.73,5.73,5.73,5.73,0,1
CLF18,54.5,C,20170324,0.0,3.04,3.04,3.04,3.04,0,500
CLF18,55.0,C,20170324,0.0,2.86,2.86,2.86,2.86,0,105
CLF18,55.0,P,20170324,0.0,8.05,8.05,8.05,8.05,0,684
CLF18,55.5,C,20170324,0.0,2.68,2.68,2.68,2.68,0,400
CLF18,55.5,P,20170324,0.0,8.38,8.38,8.38,8.38,0,400
CLF18,56.0,C,20170324,0.0,2.52,2.52,2.52,2.52,0,150
CLF18,56.0,P,20170324,0.0,8.71,8.71,8.71,8.71,0,50
CLF18,60.0,C,20170324,0.0,1.45,1.25,1.45,1.45,6,1767
CLF18,60.0,P,20170324,0.0,11.62,11.62,11.62,11.62,0,193
CLF18,61.0,C,20170324,0.0,1.26,1.26,1.26,1.26,0,1
CLF18,65.0,C,20170324,0.0,0.7,0.7,0.7,0.7,0,630
CLF18,66.0,C,20170324,0.0,0.61,0.61,0.61,0.61,0,1
CLF18,67.0,C,20170324,0.0,0.54,0.53,0.53,0.53,0,2
CLF18,69.0,C,20170324,0.0,0.41,0.41,0.41,0.41,0,2
CLF18,70.0,C,20170324,0.0,0.36,0.36,0.36,0.36,0,84
CLF18,75.0,C,20170324,0.0,0.19,0.19,0.19,0.19,0,80
CLF18,81.0,C,20170324,0.0,0.1,0.1,0.1,0.1,0,10
CLF19,50.0,C,20170324,0.0,6.87,6.87,6.87,6.87,0,90
CLF19,50.0,P,20170324,0.0,6.98,6.98,6.98,6.98,0,90
CLF19,86.0,C,20170324,0.0,0.35,0.35,0.35,0.35,0,0
CLF19,90.0,C,20170324,0.0,0.27,0.27,0.27,0.27,0,1
CLF20,68.0,C,20170324,0.0,2.2,2.2,2.2,2.2,0,160
CLF20,83.0,C,20170324,0.0,0.88,0.88,0.88,0.88,0,160
CLF18,100.0,C,20170327,0.0,0.02,0.02,0.02,0.02,0,101
CLF18,28.0,P,20170327,0.0,0.15,0.15,0.15,0.15,0,1
CLF18,29.0,P,20170327,0.0,0.2,0.2,0.2,0.2,0,25
CLF18,29.5,P,20170327,0.0,0.23,0.23,0.23,0.23,0,1
CLF18,30.0,P,20170327,0.0,0.26,0.26,0.26,0.26,0,1
CLF18,35.0,P,20170327,0.0,0.72,0.72,0.72,0.72,0,8
CLF18,37.0,C,20170327,0.0,13.7,13.7,13.7,13.7,0,17
CLF18,37.0,P,20170327,1.1,1.1,1.02,1.02,1.02,0,0
CLF18,37.5,P,20170327,0.0,1.11,1.11,1.11,1.11,0,2
CLF18,40.0,C,20170327,0.0,11.31,11.31,11.31,11.31,0,0
CLF18,40.0,P,20170327,1.83,1.83,1.62,1.62,1.62,3,137
CLF18,42.0,C,20170327,0.0,9.83,9.83,9.83,9.83,0,0
CLF18,42.0,P,20170327,0.0,2.12,2.12,2.12,2.12,0,900
CLF18,45.0,C,20170327,0.0,7.78,7.78,7.78,7.78,0,0
CLF18,45.0,P,20170327,0.0,3.05,3.05,3.05,3.05,901,1112
CLF18,48.0,C,20170327,0.0,5.96,5.96,5.96,5.96,0,4
CLF18,48.0,P,20170327,0.0,4.22,4.22,4.22,4.22,0,7
CLF18,49.0,P,20170327,0.0,4.67,4.66,4.66,4.66,1,1
CLF18,50.0,C,20170327,0.0,4.89,4.88,4.88,4.88,0,103
CLF18,50.0,P,20170327,5.34,5.4,5.13,5.13,5.13,0,1459
CLF18,51.0,P,20170327,0.0,5.65,5.63,5.63,5.63,0,1
CLF18,54.5,C,20170327,0.0,2.93,2.93,2.93,2.93,0,500
CLF18,55.0,C,20170327,0.0,2.75,2.75,2.75,2.75,250,355
CLF18,55.0,P,20170327,0.0,7.97,7.97,7.97,7.97,250,884
CLF18,55.5,C,20170327,0.0,2.58,2.58,2.58,2.58,0,400
CLF18,55.5,P,20170327,0.0,8.3,8.3,8.3,8.3,0,400
CLF18,56.0,C,20170327,0.0,2.42,2.42,2.42,2.42,0,150
CLF18,56.0,P,20170327,0.0,8.63,8.63,8.63,8.63,0,50
CLF18,60.0,C,20170327,0.0,1.39,1.39,1.39,1.39,0,1767
CLF18,60.0,P,20170327,0.0,11.58,11.58,11.58,11.58,0,193
CLF18,61.0,C,20170327,0.0,1.2,1.2,1.2,1.2,0,1
CLF18,65.0,C,20170327,0.0,0.67,0.67,0.67,0.67,0,630
CLF18,66.0,C,20170327,0.0,0.59,0.59,0.59,0.59,0,1
CLF18,67.0,C,20170327,0.0,0.51,0.51,0.51,0.51,0,2
CLF18,69.0,C,20170327,0.0,0.39,0.39,0.39,0.39,0,2
CLF18,70.0,C,20170327,0.0,0.34,0.34,0.34,0.34,0,84
CLF18,75.0,C,20170327,0.0,0.17,0.17,0.17,0.17,0,80
CLF18,81.0,C,20170327,0.0,0.09,0.09,0.09,0.09,0,10
CLF19,50.0,C,20170327,0.0,6.85,6.85,6.85,6.85,0,90
CLF19,50.0,P,20170327,0.0,6.94,6.94,6.94,6.94,0,90
CLF19,86.0,C,20170327,0.0,0.32,0.32,0.32,0.32,0,0
CLF19,90.0,C,20170327,0.0,0.25,0.25,0.25,0.25,0,1
CLF20,68.0,C,20170327,0.0,2.22,2.22,2.22,2.22,0,160
CLF20,83.0,C,20170327,0.0,0.88,0.88,0.88,0.88,0,160
CLF18,100.0,C,20170328,0.0,0.02,0.02,0.02,0.02,0,101
CLF18,28.0,P,20170328,0.0,0.14,0.14,0.14,0.14,0,1
CLF18,29.0,P,20170328,0.0,0.18,0.18,0.18,0.18,0,25
CLF18,29.5,P,20170328,0.0,0.2,0.2,0.2,0.2,0,1
CLF18,30.0,P,20170328,0.24,0.24,0.22,0.22,0.22,0,1
CLF18,35.0,P,20170328,0.0,0.64,0.64,0.64,0.64,0,8
CLF18,37.0,C,20170328,0.0,14.01,14.01,14.01,14.01,0,17
CLF18,37.0,P,20170328,0.0,1.1,0.91,0.91,0.91,10,10
CLF18,37.5,P,20170328,0.0,0.99,0.99,0.99,0.99,0,2
CLF18,40.0,C,20170328,0.0,11.57,11.57,11.57,11.57,0,0
CLF18,40.0,P,20170328,0.0,1.83,1.46,1.46,1.46,35,172
CLF18,42.0,C,20170328,0.0,10.06,10.06,10.06,10.06,0,0
CLF18,42.0,P,20170328,0.0,1.94,1.94,1.94,1.94,0,900
CLF18,45.0,C,20170328,0.0,7.97,7.97,7.97,7.97,0,0
CLF18,45.0,P,20170328,2.74,2.83,2.74,2.83,2.83,0,1112
CLF18,48.0,C,20170328,0.0,6.1,6.1,6.1,6.1,0,4
CLF18,48.0,P,20170328,0.0,3.94,3.94,3.94,3.94,0,7
CLF18,49.0,P,20170328,0.0,4.38,4.38,4.38,4.38,0,1
CLF18,50.0,C,20170328,0.0,5.01,5.01,5.01,5.01,0,103
CLF18,50.0,P,20170328,0.0,5.4,4.84,4.84,4.84,145,1604
CLF18,51.0,P,20170328,0.0,5.33,5.33,5.33,5.33,0,1
CLF18,54.5,C,20170328,0.0,3.0,3.0,3.0,3.0,0,500
CLF18,55.0,C,20170328,0.0,2.82,2.82,2.82,2.82,1,356
CLF18,55.0,P,20170328,0.0,7.62,7.62,7.62,7.62,0,884
CLF18,55.5,C,20170328,0.0,2.65,2.65,2.65,2.65,0,400
CLF18,55.5,P,20170328,0.0,7.95,7.95,7.95,7.95,0,400
CLF18,56.0,C,20170328,0.0,2.48,2.48,2.48,2.48,0,150
CLF18,56.0,P,20170328,0.0,8.28,8.28,8.28,8.28,0,50
CLF18,60.0,C,20170328,0.0,1.42,1.42,1.42,1.42,1,1767
CLF18,60.0,P,20170328,0.0,11.19,11.19,11.19,11.19,0,193
CLF18,61.0,C,20170328,0.0,1.22,1.22,1.22,1.22,0,1
CLF18,65.0,C,20170328,0.0,0.68,0.68,0.68,0.68,0,630
CLF18,66.0,C,20170328,0.0,0.59,0.59,0.59,0.59,0,1
CLF18,67.0,C,20170328,0.0,0.51,0.51,0.51,0.51,0,2
CLF18,69.0,C,20170328,0.0,0.39,0.39,0.39,0.39,0,2
CLF18,70.0,C,20170328,0.0,0.34,0.34,0.34,0.34,0,84
CLF18,75.0,C,20170328,0.0,0.18,0.18,0.18,0.18,0,80
CLF18,81.0,C,20170328,0.0,0.09,0.09,0.09,0.09,0,10
CLF19,50.0,C,20170328,0.0,6.86,6.86,6.86,6.86,0,90
CLF19,50.0,P,20170328,0.0,6.86,6.86,6.86,6.86,0,90
CLF19,86.0,C,20170328,0.0,0.31,0.31,0.31,0.31,0,0
CLF19,90.0,C,20170328,0.0,0.24,0.24,0.24,0.24,0,1
CLF20,68.0,C,20170328,0.0,2.19,2.19,2.19,2.19,0,160
CLF20,83.0,C,20170328,0.0,0.88,0.88,0.88,0.88,0,160
CLF18,100.0,C,20170329,0.0,0.02,0.02,0.02,0.02,0,101
CLF18,28.0,P,20170329,0.0,0.11,0.11,0.11,0.11,0,1
CLF18,29.0,P,20170329,0.0,0.14,0.14,0.14,0.14,0,25
CLF18,29.5,P,20170329,0.0,0.16,0.16,0.16,0.16,0,1
CLF18,30.0,P,20170329,0.0,0.24,0.18,0.18,0.18,10,11
CLF18,35.0,P,20170329,0.0,0.54,0.54,0.54,0.54,0,8
CLF18,37.0,C,20170329,0.0,14.74,14.74,14.74,14.74,0,17
CLF18,37.0,P,20170329,0.0,1.1,0.77,0.77,0.77,0,10
CLF18,37.5,P,20170329,0.0,0.84,0.84,0.84,0.84,0,2
CLF18,40.0,C,20170329,0.0,12.24,12.24,12.24,12.24,0,0
CLF18,40.0,P,20170329,1.36,1.36,1.25,1.26,1.26,0,172
CLF18,42.0,C,20170329,0.0,10.68,10.68,10.68,10.68,0,0
CLF18,42.0,P,20170329,0.0,1.69,1.69,1.69,1.69,0,900
CLF18,45.0,C,20170329,0.0,8.52,8.52,8.52,8.52,0,0
CLF18,45.0,P,20170329,0.0,2.74,2.52,2.52,2.52,1,1112
CLF18,48.0,C,20170329,0.0,6.58,6.58,6.58,6.58,0,4
CLF18,48.0,P,20170329,0.0,3.56,3.56,3.56,3.56,0,7
CLF18,48.5,P,20170329,0.0,3.76,3.76,3.76,3.76,0,0
CLF18,49.0,P,20170329,0.0,3.97,3.97,3.97,3.97,0,1
CLF18,50.0,C,20170329,0.0,5.43,5.43,5.43,5.43,0,103
CLF18,50.0,P,20170329,0.0,5.4,4.4,4.4,4.4,0,1604
CLF18,51.0,C,20170329,0.0,4.9,4.9,4.9,4.9,0,0
CLF18,51.0,P,20170329,0.0,4.86,4.86,4.86,4.86,0,1
CLF18,52.0,C,20170329,0.0,4.39,4.39,4.39,4.39,0,0
CLF18,54.5,C,20170329,0.0,3.28,3.28,3.28,3.28,0,500
CLF18,55.0,C,20170329,0.0,3.08,3.08,3.08,3.08,0,356
CLF18,55.0,P,20170329,0.0,7.02,7.02,7.02,7.02,0,884
CLF18,55.5,C,20170329,0.0,2.89,2.89,2.89,2.89,0,400
CLF18,55.5,P,20170329,0.0,7.33,7.33,7.33,7.33,0,400
CLF18,56.0,C,20170329,0.0,2.71,2.71,2.71,2.71,0,150
CLF18,56.0,P,20170329,0.0,7.64,7.64,7.64,7.64,0,50
CLF18,60.0,C,20170329,1.51,1.55,1.51,1.55,1.55,0,1767
CLF18,60.0,P,20170329,0.0,10.46,10.46,10.46,10.46,0,193
CLF18,61.0,C,20170329,0.0,1.34,1.34,1.34,1.34,0,1
CLF18,65.0,C,20170329,0.0,0.73,0.73,0.73,0.73,0,630
CLF18,66.0,C,20170329,0.0,0.63,0.63,0.63,0.63,0,1
CLF18,67.0,C,20170329,0.0,0.54,0.54,0.54,0.54,0,2
CLF18,69.0,C,20170329,0.0,0.41,0.41,0.41,0.41,0,2
CLF18,70.0,C,20170329,0.0,0.36,0.36,0.36,0.36,0,84
CLF18,75.0,C,20170329,0.0,0.19,0.19,0.19,0.19,0,80
CLF18,81.0,C,20170329,0.0,0.1,0.1,0.1,0.1,0,10
CLF19,50.0,C,20170329,0.0,7.06,7.06,7.06,7.06,0,90
CLF19,50.0,P,20170329,0.0,6.52,6.52,6.52,6.52,0,90
CLF19,86.0,C,20170329,0.0,0.31,0.31,0.31,0.31,0,0
CLF19,90.0,C,20170329,0.0,0.24,0.24,0.24,0.24,0,1
CLF20,68.0,C,20170329,0.0,2.14,2.14,2.14,2.14,0,160
CLF20,83.0,C,20170329,0.0,0.83,0.83,0.83,0.83,0,160
CLF18,100.0,C,20170330,0.0,0.02,0.02,0.02,0.02,0,101
CLF18,28.0,P,20170330,0.0,0.08,0.08,0.08,0.08,0,1
CLF18,29.0,P,20170330,0.0,0.11,0.11,0.11,0.11,0,25
CLF18,29.5,P,20170330,0.0,0.13,0.13,0.13,0.13,0,1
CLF18,30.0,P,20170330,0.14,0.15,0.14,0.15,0.15,0,11
CLF18,35.0,P,20170330,0.0,0.46,0.46,0.46,0.46,0,8
CLF18,37.0,C,20170330,0.0,15.37,15.37,15.37,15.37,0,17
CLF18,37.0,P,20170330,0.0,1.1,0.67,0.67,0.67,0,10
CLF18,37.5,P,20170330,0.0,0.73,0.73,0.73,0.73,0,2
CLF18,40.0,C,20170330,0.0,12.83,12.83,12.83,12.83,0,0
CLF18,40.0,P,20170330,0.0,1.36,1.12,1.12,1.12,15,171
CLF18,42.0,C,20170330,0.0,11.24,11.24,11.24,11.24,0,0
CLF18,42.0,P,20170330,0.0,1.51,1.51,1.51,1.51,0,900
CLF18,45.0,C,20170330,0.0,9.01,9.01,9.01,9.01,0,0
CLF18,45.0,P,20170330,0.0,2.74,2.27,2.27,2.27,0,1112
CLF18,48.0,C,20170330,0.0,6.99,6.99,6.99,6.99,0,4
CLF18,48.0,P,20170330,0.0,3.24,3.24,3.24,3.24,0,7
CLF18,48.5,P,20170330,0.0,3.42,3.42,3.42,3.42,1,1
CLF18,49.0,P,20170330,0.0,3.61,3.61,3.61,3.61,0,1
CLF18,50.0,C,20170330,0.0,5.79,5.79,5.79,5.79,0,103
CLF18,50.0,P,20170330,0.0,5.4,4.02,4.02,4.02,0,1604
CLF18,51.0,C,20170330,0.0,5.23,5.23,5.23,5.23,1,1
CLF18,51.0,P,20170330,0.0,4.46,4.46,4.46,4.46,1,2
CLF18,51.5,C,20170330,0.0,4.96,4.96,4.96,4.96,0,0
CLF18,51.5,P,20170330,0.0,4.68,4.68,4.68,4.68,0,0
CLF18,52.0,C,20170330,0.0,4.7,4.7,4.7,4.7,1,1
CLF18,54.5,C,20170330,0.0,3.52,3.52,3.52,3.52,0,500
CLF18,55.0,C,20170330,0.0,3.31,3.31,3.31,3.31,0,356
CLF18,55.0,P,20170330,7.02,7.02,6.51,6.51,6.51,0,884
CLF18,55.5,C,20170330,0.0,3.11,3.11,3.11,3.11,0,400
CLF18,55.5,P,20170330,0.0,6.81,6.81,6.81,6.81,0,400
CLF18,56.0,C,20170330,0.0,2.92,2.92,2.92,2.92,0,150
CLF18,56.0,P,20170330,0.0,7.11,7.11,7.11,7.11,0,50
CLF18,60.0,C,20170330,0.0,1.66,1.51,1.66,1.66,1,1767
CLF18,60.0,P,20170330,0.0,9.83,9.83,9.83,9.83,0,193
CLF18,61.0,C,20170330,0.0,1.43,1.43,1.43,1.43,0,1
CLF18,65.0,C,20170330,0.0,0.76,0.76,0.76,0.76,0,630
CLF18,66.0,C,20170330,0.0,0.65,0.65,0.65,0.65,0,1
CLF18,67.0,C,20170330,0.0,0.56,0.56,0.56,0.56,0,2
CLF18,69.0,C,20170330,0.0,0.42,0.42,0.42,0.42,0,2
CLF18,70.0,C,20170330,0.0,0.36,0.36,0.36,0.36,0,84
CLF18,75.0,C,20170330,0.0,0.19,0.19,0.19,0.19,0,80
CLF18,81.0,C,20170330,0.0,0.1,0.1,0.1,0.1,0,10
CLF19,50.0,C,20170330,0.0,7.36,7.36,7.36,7.36,0,90
CLF19,50.0,P,20170330,0.0,6.16,6.16,6.16,6.16,0,90
CLF19,86.0,C,20170330,0.0,0.32,0.32,0.32,0.32,0,0
CLF19,90.0,C,20170330,0.0,0.24,0.24,0.24,0.24,0,1
CLF20,68.0,C,20170330,0.0,2.24,2.24,2.24,2.24,0,160
CLF20,83.0,C,20170330,0.0,0.82,0.82,0.82,0.82,0,160
CLF18,100.0,C,20170331,0.0,0.02,0.02,0.02,0.02,0,101
CLF18,28.0,P,20170331,0.0,0.08,0.08,0.08,0.08,0,1
CLF18,29.0,P,20170331,0.0,0.11,0.11,0.11,0.11,0,25
CLF18,29.5,P,20170331,0.0,0.12,0.12,0.12,0.12,0,1
CLF18,30.0,P,20170331,0.14,0.14,0.14,0.14,0.14,3,14
CLF18,35.0,P,20170331,0.0,0.44,0.44,0.44,0.44,0,8
CLF18,37.0,C,20170331,0.0,15.67,15.67,15.67,15.67,0,17
CLF18,37.0,P,20170331,0.0,0.65,0.65,0.65,0.65,0,10
CLF18,37.5,P,20170331,0.0,0.71,0.71,0.71,0.71,0,2
CLF18,40.0,C,20170331,0.0,13.11,13.11,13.11,13.11,0,0
CLF18,40.0,P,20170331,0.0,1.08,1.08,1.08,1.08,0,171
CLF18,42.0,C,20170331,0.0,11.5,11.5,11.5,11.5,0,0
CLF18,42.0,P,20170331,0.0,1.46,1.46,1.46,1.46,0,900
CLF18,45.0,C,20170331,0.0,9.24,9.24,9.24,9.24,0,0
CLF18,45.0,P,20170331,0.0,2.18,2.18,2.18,2.18,0,1112
CLF18,48.0,C,20170331,0.0,7.2,7.2,7.2,7.2,0,4
CLF18,48.0,P,20170331,0.0,3.13,3.13,3.13,3.13,0,7
CLF18,48.5,P,20170331,0.0,3.31,3.31,3.31,3.31,0,1
CLF18,49.0,P,20170331,0.0,3.5,3.5,3.5,3.5,0,1
CLF18,50.0,C,20170331,0.0,5.98,5.98,5.98,5.98,0,103
CLF18,50.0,P,20170331,0.0,3.9,3.9,3.9,3.9,0,1604
CLF18,51.0,C,20170331,0.0,5.42,5.42,5.42,5.42,0,1
CLF18,51.0,P,20170331,4.5,4.5,4.32,4.32,4.32,0,2
CLF18,51.5,C,20170331,0.0,5.15,5.15,5.15,5.15,200,200
CLF18,51.5,P,20170331,0.0,4.55,4.55,4.55,4.55,200,200
CLF18,52.0,C,20170331,0.0,4.88,4.88,4.88,4.88,0,1
CLF18,54.5,C,20170331,0.0,3.68,3.68,3.68,3.68,0,500
CLF18,55.0,C,20170331,0.0,3.46,3.46,3.46,3.46,0,356
CLF18,55.0,P,20170331,0.0,7.02,6.35,6.35,6.35,2,884
CLF18,55.5,C,20170331,0.0,3.26,3.26,3.26,3.26,0,400
CLF18,55.5,P,20170331,0.0,6.64,6.64,6.64,6.64,0,400
CLF18,56.0,C,20170331,0.0,3.06,3.06,3.06,3.06,0,150
CLF18,56.0,P,20170331,0.0,6.93,6.93,6.93,6.93,0,50
CLF18,60.0,C,20170331,0.0,1.76,1.76,1.76,1.76,0,1767
CLF18,60.0,P,20170331,0.0,9.61,9.61,9.61,9.61,0,193
CLF18,61.0,C,20170331,0.0,1.52,1.52,1.52,1.52,0,1
CLF18,64.5,C,20170331,0.0,0.88,0.88,0.88,0.88,0,0
CLF18,65.0,C,20170331,0.0,0.82,0.82,0.82,0.82,0,630
CLF18,66.0,C,20170331,0.0,0.7,0.7,0.7,0.7,0,1
CLF18,67.0,C,20170331,0.0,0.6,0.6,0.6,0.6,0,2
CLF18,67.5,C,20170331,0.0,0.56,0.56,0.56,0.56,0,0
CLF18,68.0,C,20170331,0.5,0.52,0.5,0.52,0.52,0,0
CLF18,69.0,C,20170331,0.0,0.45,0.45,0.45,0.45,0,2
CLF18,70.0,C,20170331,0.39,0.39,0.39,0.39,0.39,0,84
CLF18,75.0,C,20170331,0.19,0.2,0.19,0.2,0.2,0,80
